,Year,Conflict name,Dyad name,Where coordinates,Where description,Latitude,Longitude,Country of origin,Region,Deaths civilians
166675,2017,IS - SDF,IS - SDF,Deir ez Zor district,northwestern countryside of Deir Ezzor city,35.449132,40.193425,Syria,Middle East,0
114198,2017,IS - Civilians,IS - Civilians,Deir ez Zor governorate,Deir Ezzor,35.166667,40.283333,Syria,Middle East,27
152984,2017,Syria: Government,Government of Syria - Syrian insurgents,Maarratah IDP camp,Maâ€™arrata camp on the road between the towns of Talmanas and al-Ghadfah in the eastern countryside of Maâ€™arrat al-Noâ€™aman.,35.616667,36.75,Syria,Middle East,10
162966,2017,Syria: Islamic State,Government of Syria - IS,Nasr Allah village,near Nasrallah village in the vicinity of Kweires airbase,36.21244,37.61741,Syria,Middle East,0
163608,2017,Syria: Islamic State,Government of Syria - IS,Uqayribat town,oil line area and in the vicinity of Eqayrbat Township in the eastern countryside of Hama,35.0431,37.46442,Syria,Middle East,0
172744,2017,Thailand: Patani,Government of Thailand - Patani insurgents,Narathiwat town,a car in Narathiwat,6.426389,101.823084,Thailand,Asia,0
14302,2017,Afghanistan: Government,Government of Afghanistan - Taleban,Chahar Dara district,Kharkaran area of restive Chahar Dara district,36.65476500000001,68.566036,Afghanistan,Asia,0
179599,2017,Yemen (North Yemen): Government,Government of Yemen (North Yemen) - Forces of Hadi,Hajjah governorate (YEM) - Jizan region (SAU) border,"border areas of Najran and Jizan, as well as Dhahran in the Asir region",16.504998999999998,42.976419,Yemen (North Yemen),Middle East,0
166762,2017,IS - SDF,IS - SDF,Deir ez Zor district,places in Marar Azman area on Al-Sor â€“ Deir Ezzor Road,35.449132,40.193425,Syria,Middle East,0
153154,2017,Syria: Government,Government of Syria - Syrian insurgents,Salqin town,Salqeen,36.138333,36.453611,Syria,Middle East,1
30483,2017,Afghanistan: Islamic State,Government of Afghanistan - IS,Rodat district,"Achin, Koot and Rowdat districts of Nangarhar",34.273015,70.56796800000002,Afghanistan,Asia,0
153980,2017,Syria: Government,Government of Syria - Syrian insurgents,Duma town,in the vicinity of Douma city in the Eastern Ghouta,33.572264000000004,36.401811,Syria,Middle East,0
86334,2017,Myanmar (Burma): Government,Government of Myanmar (Burma) - PSLF,Penghwe village,"Peinhwe village, Kutkai Township",23.45511,98.24361,Myanmar (Burma),Asia,2
96992,2017,Pakistan: Government,Government of Pakistan - TTP,Quetta town,Quetta,30.183333,67.0,Pakistan,Asia,5
106123,2017,Somalia: Government,Government of Somalia - Al-Shabaab,Kalabeyr village,"Kalabeyr, Hiiraan Regio",4.92702,45.217241,Somalia,Africa,0
66985,2017,Iraq: Government,Government of Iraq - IS,Al QÄâ€™im town,near Al Qaim,34.368367,41.162221,Iraq,Middle East,1
168018,2017,Turkey: Islamic State,Government of Turkey - IS,Tadif town,Tadef; Tadif,36.34734,37.530185,Syria,Middle East,0
13603,2017,Afghanistan: Government,Government of Afghanistan - Taleban,Padkhvab-e Shanah village,"Padkhab Shana area on the outskirts of Pul-i-Alam, the provincial capital, Logar",33.962692,69.067802,Afghanistan,Asia,0
14700,2017,Afghanistan: Government,Government of Afghanistan - Taleban,Shahidi Hossas district (Charchino),Charchino district,32.920909,65.474153,Afghanistan,Asia,0
153709,2017,Syria: Government,Government of Syria - Syrian insurgents,Salim at Tahtani village,"Homs â€“ Salamiyah road

Sanida area in the northeastern countryside of Homs

near Selim village at Homs - Salamiyah main road",34.91865,36.94479000000001,Syria,Middle East,0
151718,2017,Syria: Government,Government of Syria - Syrian insurgents,Bassemeh town,Barada valley,33.603657,36.197608,Syria,Middle East,0
12936,2017,Afghanistan: Government,Government of Afghanistan - Taleban,Fayzabad town,Yaftal-e Bala and Yaftal-e Payen districts of northern Badakhshan Province,37.116638,70.580022,Afghanistan,Asia,0
163168,2017,Syria: Islamic State,Government of Syria - IS,Silos east of Palmyra/Tadmur,areas in the grain silos east of Palmyra in the eastern country of Homs,34.602778,38.411667,Syria,Middle East,0
152066,2017,Syria: Government,Government of Syria - Syrian insurgents,Beqin town,Beqin town which is adjacent to Madaya city in the northwest of Rif Dimashq,33.699721000000004,36.107683,Syria,Middle East,1
37675,2017,Government of Cameroon - Civilians,Government of Cameroon - Civilians,Bodam village,"Bodam village, about 3km from Dadi, Akwaya Subdivision, Manyu Division, South West Region",6.0202300000000015,9.08522,Cameroon,Africa,1
103879,2017,Government of Rwanda - Civilians,Government of Rwanda - Civilians,Haniro cell,neighboring Haniro cell,-1.95974,29.44384,Rwanda,Africa,1
153692,2017,Syria: Government,Government of Syria - Syrian insurgents,Duma district,"Rif Dimashq Province, border area with Jordan",33.432618,37.638548,Syria,Middle East,0
14467,2017,Afghanistan: Government,Government of Afghanistan - Taleban,Dih Yak district,Deyak District of Ghazni Province,33.472932,68.657758,Afghanistan,Asia,1
16447,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Kosin area,Kohsin area of Sayed Karam district,33.662636,69.469833,Afghanistan,Asia,0
16369,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Ghormach district,"Chenayeeha (Chenaya) army base, in Ghormach district, Faryab",35.734207,63.78555600000001,Afghanistan,Asia,0
15765,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Bahrami Shahid district,Jaghatu District,33.521789,68.048701,Afghanistan,Asia,0
91856,2018,Black Axe - Eyie,Black Axe - Eyie,Ikorodu town,Ikorodu area,6.61526,3.5069,Nigeria,Africa,0
106225,2018,Somalia: Government,Government of Somalia - Al-Shabaab,Jamame town,near the town of Jamaame,0.07222200000000001,42.750556,Somalia,Africa,0
74971,2018,Dan na Ambassagou - Civilians,Dan na Ambassagou - Civilians,Dioungani village,"Bodewal (Dioungani, near Diankabou), Mopti",14.31558,-2.7403,Mali,Africa,1
155601,2018,Syria: Government,Government of Syria - Syrian insurgents,Kafr Zayta town,Hama: Kaferzita,35.37425,36.6033,Syria,Middle East,2
17052,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Kabul city,Kampany area of Kabul city,34.531094,69.162796,Afghanistan,Asia,0
91535,2018,Fulani - Tiv,Fulani - Tiv,Tse hwer village,Tse Hwer in Ukemberyge/Tsweray Council Ward in Logo Local Government,7.812061,9.379453,Nigeria,Africa,0
74313,2018,Mali: Government,Government of Mali - JNIM,Bandiagara town,Bandiagara town,14.349621,-3.611147,Mali,Africa,0
106476,2018,Somalia: Government,Government of Somalia - Al-Shabaab,Mogadishu city,Heliwaa District (Mogadishu),2.066667,45.366667,Somalia,Africa,0
155270,2018,Syria: Government,Government of Syria - Syrian insurgents,Ar Rastan  town,Al-Rastan city,34.926532,36.732381,Syria,Middle East,0
167340,2018,IS - SDF,IS - SDF,Al Busayrah town,al-Busayrah town,35.155556,40.425833,Syria,Middle East,2
90724,2018,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,Maiduguri town,"an area called Caterpillar near Ajilari cross, Airport Area in Maiduguri",11.84644,13.160274,Nigeria,Africa,2
16901,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Puli Khumri town,Puli Khumri city,35.944583,68.715122,Afghanistan,Asia,0
16248,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Archi town,district bazaar of Archi district,37.071301,69.298683,Afghanistan,Asia,0
66997,2018,Iraq: Government,Government of Iraq - IS,Al AnbÄr province,"in Anbar, near the border with Saudi Arabia",33.0,41.75,Iraq,Middle East,0
78990,2018,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,"Zona Centro delegation, Tijuana",32.5027,-117.00371,Mexico,Americas,0
38178,2018,Cameroon: Government,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Mayo-Sava department,"in the vicinity of WAMBACHE and BOUDOUWA, MORA Arrondissement, MAYO SAVA Department, EXTREME NORD Region",11.10682,14.2056,Cameroon,Africa,0
15373,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Paktika province,"Nangarhar, Khost, Paktia, Paktika, Urozgan, Farah, Badghis, Faryab, Sar-e-Pul and Helmand provinces.",32.416667,68.75,Afghanistan,Asia,0
15994,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Kohistan district (Faryab),"Kohistanat district, Faryab",35.337118,64.931647,Afghanistan,Asia,0
67008,2018,Iraq: Government,Government of Iraq - IS,Trebil village,"on the international motorway in the western part of Anbar Province, near Turaibil crossing on the Iraq-Jordan border",32.744091999999995,39.010774,Iraq,Middle East,0
174920,2018,Turkey: Kurdistan,Government of Turkey - PKK,ÅžÄ±rnak province,ÅžÄ±rnak,37.449444,42.574444,Turkey,Middle East,0
174983,2018,Turkey: Kurdistan,Government of Turkey - PKK,Åžemdinli district,"Hakkari, Southeast Turkey; south-eastern Kurdish Shamzinan area (Semdinli in Turkish)",37.3,44.566667,Turkey,Middle East,0
79099,2018,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,"Tijuana
Calle Silverio AlemÃ¡n, in the Mineral de Santa Fe neighborhood,",32.5027,-117.00371,Mexico,Americas,0
155204,2018,Syria: Government,Government of Syria - Syrian insurgents,Hezzeh suburb,Hazza,33.521311,36.364316,Syria,Middle East,11
154619,2018,Syria: Government,Government of Syria - Syrian insurgents,Abu al-Duhur military airbase,Abu al-Duhur military airbase,35.731944,37.104167,Syria,Middle East,0
91314,2018,Birom - Fulani,Birom - Fulani,Dorowa village,in Dorowa village in Fan District also in Barkin Ladi Local Council,9.5161,8.97149,Nigeria,Africa,0
94182,2018,Pakistan: Balochistan,Government of Pakistan - BLA,Kohlu district,Kohlu District,29.644141,68.80721,Pakistan,Asia,0
15833,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Gelan district,Gilan district of Ghazni province,32.716667,67.633333,Afghanistan,Asia,0
15673,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Chahardewali village,"Rashidkhel, Chahardiwal, Barazo and Shaliz areas of Andar district and Arzo area of Ghazni city, the provincial capital",33.370197,68.455788,Afghanistan,Asia,0
82376,2018,Los Aztecas - La Linea,Los Aztecas - La Linea,Ciudad JuÃ¡rez town,"Paseo Triunfo de la Republic Avenue of Ciudad Juarez,",31.739444,-106.486944,Mexico,Americas,0
155317,2018,Syria: Government,Government of Syria - Syrian insurgents,Duma town,east and south of Douma city,33.572264000000004,36.401811,Syria,Middle East,0
93499,2018,Fulani - Irigwe,Fulani - Irigwe,Miango village,Miango village,9.85,8.683333,Nigeria,Africa,0
29611,2018,Taleban - Civilians,Taleban - Civilians,Kandahar town,security district No 9 of Kandahar city,31.611795,65.705795,Afghanistan,Asia,0
74774,2018,Dozos (Mali) - JNIM,Dozos (Mali) - JNIM,Mamba village,Mamba (near),14.07772,-4.9844,Mali,Africa,0
37690,2018,Government of Cameroon - Civilians,Government of Cameroon - Civilians,Widikum village,Widikum,5.8719,9.7707,Cameroon,Africa,2
73840,2018,Government of Mali - Civilians,Government of Mali - Civilians,Dala village,near the town of Dallah,15.10657,-2.63961,Mali,Africa,0
164576,2018,Syria: Islamic State,Government of Syria - IS,Tall Zaghbaq,area between Al-Zafiriyyah and Al-Zughbah,35.412,37.2129,Syria,Middle East,6
15097,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Logar province,"Laghman, Ghazni, Logar, Kandahar, Urozgan, Zabul, Faryab, Baghlan, Takhar, Nimroz and Helmand provinces.",34.0,69.25,Afghanistan,Asia,0
16762,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Badakhshan province,"Nangarhar, Herat, Ghazni, Badakhshan, Faryab, Khost, Sar-e-Pul, Urozgan, Kunar, Helmand , Baghlan, Kandahar, Nimroz, Logar and Paktia provinces.",36.75,72.0,Afghanistan,Asia,0
77783,2018,Jalisco Cartel New Generation - Los Zetas,Jalisco Cartel New Generation - Los Zetas,Colonia Hidalgo village,"municipality of Luis Moya, 
road that leads from the Hidalgo community to the Milagros town.",22.50696,-102.23856,Mexico,Americas,0
167049,2018,IS - SDF,IS - SDF,Abu Hasan village,in the vicinity of Hajin town and the vicinity of Abu al-Hassan village,34.648920000000004,40.90975,Syria,Middle East,0
164440,2018,Syria: Islamic State,Government of Syria - IS,Khabrat Hawi Husayn lake,north-eastern sector of Al-Suwaidaa countryside,33.00932,37.11532,Syria,Middle East,0
45694,2018,Government of Dem. Rep. of the Congo - Civilians,Government of Dem. Rep. of the Congo - Civilians,Mbuji Mayi town,Mbuji-Mayi,-6.15,23.6,Dem. Rep. of the Congo,Africa,1
15142,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Nahri Sarraj district (Greshk),Geresh District,31.829363,64.608526,Afghanistan,Asia,0
171257,2018,"National Front for Liberation, SNA - SDF","National Front for Liberation, SNA - SDF",Bassilhaya village,Baslehya area at Afrin countryside,36.45991,36.95367,Syria,Middle East,0
170240,2018,"Suqour al-Sham, Syrian Liberation Front - HTS","Suqour al-Sham, Syrian Liberation Front - HTS",Basratun village,Basratun village in the western countryside of Aleppo,36.202442,36.905854,Syria,Middle East,0
15960,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Arghistan district,Arghistan district of southern Kandahar province,31.519681,66.552678,Afghanistan,Asia,2
106224,2018,Somalia: Government,Government of Somalia - Al-Shabaab,Jilib town,near the town of Jilib,0.495833,42.772778,Somalia,Africa,0
15410,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Dangam district,"Chapa Dara and Dangam Districts, Kunar",35.000833,71.437913,Afghanistan,Asia,0
15178,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Takhar province,"Nangarhar, Laghman, Kapisa, Paktia, Logar, Ghazni, Kandahar, Urozgan, Zabul, Farah, Badghis, Faryab, Takhar, Balkh, Nimroz and Helmand provinces.",36.66667,69.75,Afghanistan,Asia,0
89253,2018,Nigeria: Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Dikwa town,"TONGULE Village, 9km South West of Dikwa in BORNO State",12.03609,13.91815,Nigeria,Africa,0
31347,2018,Afghanistan: Islamic State,Government of Afghanistan - IS,Dewagul valley,"outskirts of Dara Dewagul , Soki district of Kunar province and Qala-e-Tak , Alishing district of Laghman province.",34.740322,70.880043,Afghanistan,Asia,0
155012,2018,Syria: Government,Government of Syria - Syrian insurgents,Mudayra village,Damascus Suburbs: Madyara,33.545390000000005,36.38615,Syria,Middle East,2
17258,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Babos village,Babos area outside Pul-e-Alam the capital of eastern Logar province,34.0765,68.9783,Afghanistan,Asia,0
167186,2018,IS - SDF,IS - SDF,Diban town,Badiya area of Theyban city,35.0025,40.5117,Syria,Middle East,2
37996,2018,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,Ashigashiya village,Ashigashiya,11.13562,13.88216,Cameroon,Africa,1
17184,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Meyando village,Miando area of Deh Rawad district of the southern Uruzgan province,32.6501,65.4858,Afghanistan,Asia,2
28543,2018,Government of Afghanistan - Civilians,Government of Afghanistan - Civilians,Bala Buluk district,outskirts of Farahrod district,32.771851,62.753066,Afghanistan,Asia,1
154806,2018,Syria: Government,Government of Syria - Syrian insurgents,Tall Hadiya village,"village of Tel-Ahdiya, Aleppo countryside",35.99595,36.939075,Syria,Middle East,7
79102,2018,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Tijuana town,"Tijuana
alley in the Cortez colony, San Antonio de los Buenos Delegation,",32.5027,-117.00371,Mexico,Americas,0
164375,2018,Syria: Islamic State,Government of Syria - IS,Al Hajar Al Aswad suburb,"Al-Hajar al-Aswad, Yarmouk Camp and Al-Tadamon",33.464028000000006,36.304444,Syria,Middle East,0
59014,2018,India: Kashmir,Government of India - Kashmir insurgents,Wagora village,"at the grid Station Wagoora 
LAT: 33.997334 LNG: 74.867739",33.980612,74.89809,India,Asia,0
30852,2018,Afghanistan: Islamic State,Government of Afghanistan - IS,Achin district,"Koot, Dor Baba, Heska Mena and Acheen districts of the province.",34.056919,70.661263,Afghanistan,Asia,0
155003,2018,Syria: Government,Government of Syria - Syrian insurgents,Dael town,"Daâ€™el town, Daraa countryside",32.7539,36.13,Syria,Middle East,1
79134,2018,Jalisco Cartel New Generation - Sinaloa Cartel,Jalisco Cartel New Generation - Sinaloa Cartel,Manzanillo town,"State of Colima
In Manzanillo,in Pedros Nunez, Colonia Las Palmas.",19.11695,-104.34214,Mexico,Americas,0
164475,2018,Syria: Islamic State,Government of Syria - IS,Deir ez Zor town,Deir Ezzor: al-Ommal nieghborhood,35.335876,40.140844,Syria,Middle East,0
167222,2018,IS - SDF,IS - SDF,Ash Shafah town,al-Shaâ€™afah area,34.57888,40.93441,Syria,Middle East,0
14873,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Nawa-i-Barak Zayi district,"Chahar Qulfan area of Nawa district, Hilmand",31.270823,64.091336,Afghanistan,Asia,0
178529,2018,Government of Venezuela - Civilians,Government of Venezuela - Civilians,Guatire town,"Guatire, Miranda",10.471667,-66.54055600000001,Venezuela,Americas,0
99937,2018,Philippines: Government,Government of Philippines - CPP,Montevista municipality,"Montevista, Compostela Valley",7.6833300000000015,126.0,Philippines,Asia,0
17084,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Nimroz province,"Ghazni, Paktia, Nanarhar, Kunar, Kandahar, Urozgan, Farah, Ghor, Helmand and Nimroz provinces.",31.0,62.5,Afghanistan,Asia,0
154494,2018,Syria: Government,Government of Syria - Syrian insurgents,Army Armored Vehicle Base Harasta,vicinity of the Vehicle Department near Harasta city in the Eastern Ghouta,33.549444,36.372222,Syria,Middle East,0
38175,2018,Cameroon: Government,Government of Cameroon - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Mayo-Sava department,"in BLAMA HADJI, MAYO SAVA Department, EXTREME NORD Region",11.10682,14.2056,Cameroon,Africa,6
15280,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Chaparhar district,Gholam Dag area in Chaparhar District of eastern Nangarhar Province,34.290817,70.371911,Afghanistan,Asia,0
15284,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Bati Kot district,Nabi Khil locality (Nabikhel) of Bati Kot district,34.290316,70.761085,Afghanistan,Asia,7
40732,2018,Chad: Islamic State,Government of Chad - IS,Kaiga Kindjiria village,"in Kaiga Kindji 

///

in Kaiga-Kindjiria, Lake Chad region",13.964543,13.696473999999998,Chad,Africa,0
111567,2018,Government of Sudan - Civilians,Government of Sudan - Civilians,Dobo Omda,15 km south of Dubo El Omda,13.148786,24.743967,Sudan,Africa,0
155771,2018,Syria: Government,Government of Syria - Syrian insurgents,Tafas town,Tafas,32.73777800000001,36.06875,Syria,Middle East,1
68681,2018,IS - Civilians,IS - Civilians,KirkÅ«k town,"village of Albu Shaher, 25 kilometres (15 miles) west of Kirkuk",35.468056,44.392222,Iraq,Middle East,7
167324,2018,IS - SDF,IS - SDF,As Susah village,al-Susah town,34.53366,40.95819,Syria,Middle East,25
17152,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Gurziwan district,Grezwan district of Faryab,35.631879,65.27993599999999,Afghanistan,Asia,0
73694,2018,Forces of Ibrahim Jadhran - Forces of the House of Representatives,Forces of Ibrahim Jadhran - Forces of the House of Representatives,Bani Walid town,Eastern Bani Walid,32.406111,14.836944,Libya,Africa,0
17320,2018,Afghanistan: Government,Government of Afghanistan - Taleban,Arghandab district (Zabul),"suburb of Qalat city, and Arghankab district.",32.511956,66.987372,Afghanistan,Asia,0
20620,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Sayyad district,Sayyad District,36.128281,65.726084,Afghanistan,Asia,0
34303,2019,Azerbaijan: Artsakh (Nagorno-Karabakh),Government of Azerbaijan - Republic of Artsakh,Line of Contact,Line of Contact,40.0,47.0,Azerbaijan,Europe,0
21372,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Haidarabad village,"Hairdar Abad outpost, Haidar Abad locality of Faiz Abad district. Jawzjan",36.811905,66.495522,Afghanistan,Asia,0
19567,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Imam Jaffar village,"Imam Jafar village of Sar-I-Pul City, the provincial capital",36.4238,65.8385,Afghanistan,Asia,0
18779,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Dih Yak district,"Ander, Qarabagh, Dehyak Districts and center of Ghazni province",33.472932,68.657758,Afghanistan,Asia,0
48982,2019,Rwanda: Government,Government of Rwanda - FDLR-RUD,Kisharu town,Kisharo village in Rutshuru territory,-0.956771,29.529529,Dem. Rep. of the Congo,Africa,0
20961,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Khulbesat village,Khalbisat Bazaar of  Saberi district of Afghanistan's eastern Khost province,33.494694,70.004791,Afghanistan,Asia,0
20068,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Nahrin district,Nah-Reen district.,35.987508,69.022563,Afghanistan,Asia,0
48910,2019,CMC - Civilians,CMC - Civilians,Mulimbi village,Mulimbi,-1.230791,29.204111,Dem. Rep. of the Congo,Africa,1
177812,2019,Ukraine: Novorossiya,Government of Ukraine - LPR,Lozivskyi village,Lozivskyi (Luhansk),48.562794,38.882147,Ukraine,Europe,1
156585,2019,Syria: Government,Government of Syria - Syrian insurgents,Al Ajami village,Ajami Road in the western countryside of Daraa.,32.73745,35.98542,Syria,Middle East,0
19684,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Waza Khwa district,Dwaza Khwa district of Paktia province,32.252137,68.326306,Afghanistan,Asia,0
156198,2019,Syria: Government,Government of Syria - Syrian insurgents,Kirkat village,Al-Karkat village in Jabal Shashabo,35.478141,36.385013,Syria,Middle East,1
18952,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Mosalmani village,Musalmani village of Musa Qala district,32.1847,64.8205,Afghanistan,Asia,4
157285,2019,Syria: Government,Government of Syria - Syrian insurgents,Farja village,"30 areas, they are: Um Jalal, Um Al-Tweena, Al-Khariba, Al-Rabia, Al-Shaara, Bernan, Sahal, Al-Farjeh, Abu Habeh, Al-Rafeh, Al-Sarj, Haran, Al-Sayyadi, Tal al-Damm, Qatrah, Al-Brisa, Tal Al Sheikh, Mazraâ€™aat Al Ali, Al Burj, Al Haraki, Al Mindar, Tahtaya, al-Helba, al-Qarati, Karsatna, al-Mâ€™eisruneh, Sakiya, al-Tah, al-Sarman, and Abu Makki.
outskirts of Al-Sarman village where there is a Turkish observation post",35.520364,36.846209,Syria,Middle East,0
47602,2019,Hema - Lendu,Hema - Lendu,Dhendro village,"in Pawi, Tshinji and Zendro in the Dendro region.",1.965112,30.617055,Dem. Rep. of the Congo,Africa,0
157255,2019,Syria: Government,Government of Syria - Syrian insurgents,Rabiah village,"Om Jalal, Om al-Twyna, al-Khariba, al-Rabia, al-Shaarah, Barnan, Sahal, al-Farja, Abu Habba, al-Raffa, al-Serj, Harran, al-Sayyadi, Tal al-Damm, and Qatrah.",35.663137,36.936109,Syria,Middle East,0
74369,2019,Mali: Government,Government of Mali - JNIM,ToyÃ© village,"ToyÃ© (in the area of), #SÃ©gou Region",14.07937,-4.93347,Mali,Africa,0
20073,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Malakshay village,Malik Shahi area of Bermal district in Paktika.,32.609398,69.324799,Afghanistan,Asia,0
17700,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Alingar-Mihtarlam highway (Alingar district),"Alinegar district highway, Laghman",34.775759,70.31224300000001,Afghanistan,Asia,0
17512,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Daykundi province,"Nangarhar, Kapisa, Ghazni, Paktia, Daikundi, Urozgan, Faryab , Badakhshan and Helmand provinces.",33.75,66.25,Afghanistan,Asia,0
89302,2019,Nigeria: Government,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,Shani lga,"Kubu village, Shani LGA, Borno state",10.18393,11.96386,Nigeria,Africa,0
83742,2019,IS - Civilians,IS - Civilians,Chitunda village,Chitunda village in the Muidumbe district,-11.703621,39.982002,Mozambique,Africa,4
52284,2019,Amhara - Qimant,Amhara - Qimant,North Gondar zone,"in Weleqa, Amhara
north of Gondar City.",12.6,37.466667,Ethiopia,Africa,0
18719,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Andar district,Shely locality of Andar district and Shinkai area of Gelan district,33.305843,68.446963,Afghanistan,Asia,0
18649,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Lewani  Bazar village,"Qarabagh district's Laywanay Bazaar area, Ghazni",33.112455,68.041763,Afghanistan,Asia,0
20732,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Arzbigi village,"Harrzbegi locality, Ali Abad district in Afghanistan's northern Kunduz province",36.5616,68.8862,Afghanistan,Asia,0
20003,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Maywand district,Kena area of Maiwand district,31.5819,64.99308,Afghanistan,Asia,0
82515,2019,Jalisco Cartel New Generation - Los Rojos,Jalisco Cartel New Generation - Los Rojos,Puente de Ixtla town,Puente de Ixtla,18.61472,-99.31806,Mexico,Americas,0
18072,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Nahri Sarraj district (Greshk),"Nad Ali, Greshk and Nahre-Saraj districts of Helmand.",31.829363,64.608526,Afghanistan,Asia,0
19810,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Khas Uruzgan district,"Khas district, Urozgan province",32.997793,66.690348,Afghanistan,Asia,0
17587,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Dihrawud district,"Dehrawoud district, Uruzgan",32.584696,65.465693,Afghanistan,Asia,0
37724,2019,Government of Cameroon - Civilians,Government of Cameroon - Civilians,Donga-Mantung dÃ©partement,"Ntamruh and Ntayi under Ndu Subdivision, Donga Mantung Division",6.666667,10.833333,Cameroon,Africa,3
70106,2019,Israel: Palestine,Government of Israel - Hamas,Gaza town,Gaza City,31.516667,34.45,Israel,Middle East,2
74425,2019,Mali: Government,Government of Mali - JNIM,Mopti region,Bodel and Homobongo,14.666667000000002,-4.0,Mali,Africa,0
90983,2019,Jukun - Tiv,Jukun - Tiv,Donga lga,"Tse Akume village, Donga LGA",7.59094,10.2133,Nigeria,Africa,0
156500,2019,Syria: Government,Government of Syria - Syrian insurgents,Maar Tahroma/Maarat Hurmah village,Maâ€™aret Hurmah,35.546943,36.542752,Syria,Middle East,2
90976,2019,Jukun - Tiv,Jukun - Tiv,Jalingo-Wukari road,"around Byepi along the Wukari-Jalingo Road, Taraba State",8.412632,10.540629,Nigeria,Africa,0
181003,2019,IS - Forces of Hadi,IS - Forces of Hadi,At Turbah town,"town of Al-Turba, southwest of Taiz city",13.212704,44.124148,Yemen (North Yemen),Middle East,0
19212,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Khash Rod district,"Kash Rod district, Nimroz",31.749897,62.940045,Afghanistan,Asia,0
40636,2019,IS - Civilians,IS - Civilians,Lac region,"Lac area, in western Chad",13.5,14.5,Chad,Africa,5
86148,2019,Myanmar (Burma): Arakan,Government of Myanmar (Burma) - ULA,Kyauktan village,in neighboring Rathedaung township east of Kyauktan village,20.60182,92.7506,Myanmar (Burma),Asia,0
80841,2019,Jalisco Cartel New Generation - La Nueva Familia,Jalisco Cartel New Generation - La Nueva Familia,San Juan Benito JuÃ¡rez town,"San Juan Tararameo town, municipality of Cuitzeo",19.91694,-101.12861,Mexico,Americas,0
19857,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Shahidi Hossas district (Charchino),Char chino district and capital.,32.920909,65.474153,Afghanistan,Asia,0
20609,2019,Afghanistan: Government,Government of Afghanistan - Taleban,Choi Mat village,"Choimt area of Almar district, on the Maimana-Almar road",35.8582,64.5688,Afghanistan,Asia,2
